[23:17:21 INFO]: [Chunky] Loading server plugin Chunky v1.5.3
[23:17:27 INFO]: [Chunky] Enabling Chunky v1.5.3
[23:18:46 INFO]: [Chunky] Task running for world. Processed: 2322 chunks (4.00%), ETA: 0:21:48, Rate: 42.6 cps, Current: 38, -14
[23:18:47 INFO]: [Chunky] Task running for world. Processed: 2352 chunks (4.05%), ETA: 0:21:55, Rate: 42.4 cps, Current: 32, -12
[23:18:48 INFO]: [Chunky] Task running for world. Processed: 2401 chunks (4.13%), ETA: 0:21:49, Rate: 42.5 cps, Current: 36, -1
[23:18:49 INFO]: [Chunky] Task running for world. Processed: 2468 chunks (4.25%), ETA: 0:21:09, Rate: 43.8 cps, Current: 43, -4
[23:18:50 INFO]: [Chunky] Task running for world. Processed: 2554 chunks (4.40%), ETA: 0:20:55, Rate: 44.2 cps, Current: 47, -10
[23:18:51 INFO]: [Chunky] Task running for world. Processed: 2581 chunks (4.44%), ETA: 0:21:20, Rate: 43.3 cps, Current: 51, -11
[23:18:52 INFO]: [Chunky] Task running for world. Processed: 2623 chunks (4.52%), ETA: 0:21:21, Rate: 43.3 cps, Current: 55, -15
[23:18:53 INFO]: [Chunky] Task running for world. Processed: 2703 chunks (4.65%), ETA: 0:20:44, Rate: 44.5 cps, Current: 57, -7
[23:18:54 INFO]: [Chunky] Task running for world. Processed: 2757 chunks (4.75%), ETA: 0:20:30, Rate: 45.0 cps, Current: 62, -6
[23:18:55 INFO]: [Chunky] Task running for world. Processed: 2804 chunks (4.83%), ETA: 0:21:02, Rate: 43.8 cps, Current: 61, -14
[23:18:56 INFO]: [Chunky] Task running for world. Processed: 2830 chunks (4.87%), ETA: 0:21:19, Rate: 43.2 cps, Current: 61, -22
[23:18:57 INFO]: [Chunky] Task running for world. Processed: 2883 chunks (4.96%), ETA: 0:21:02, Rate: 43.7 cps, Current: 56, -19
[23:18:58 INFO]: [Chunky] Task running for world. Processed: 2961 chunks (5.10%), ETA: 0:20:24, Rate: 45.0 cps, Current: 54, -26
[23:18:59 INFO]: [Chunky] Task running for world. Processed: 3019 chunks (5.20%), ETA: 0:20:12, Rate: 45.4 cps, Current: 56, -31
[23:19:00 INFO]: [Chunky] Task running for world. Processed: 3059 chunks (5.27%), ETA: 0:20:10, Rate: 45.5 cps, Current: 61, -30
[23:19:01 INFO]: [Chunky] Task running for world. Processed: 3070 chunks (5.29%), ETA: 0:20:48, Rate: 44.0 cps, Current: 2, -30
[23:19:02 INFO]: [Chunky] Task running for world. Processed: 3087 chunks (5.31%), ETA: 0:21:06, Rate: 43.4 cps, Current: 0, -32
[23:19:03 INFO]: [Chunky] Task running for world. Processed: 3124 chunks (5.38%), ETA: 0:21:02, Rate: 43.5 cps, Current: 5, -31
[23:19:04 INFO]: [Chunky] Task running for world. Processed: 3158 chunks (5.44%), ETA: 0:21:25, Rate: 42.7 cps, Current: 13, -29
[23:19:05 INFO]: [Chunky] Task running for world. Processed: 3193 chunks (5.50%), ETA: 0:22:01, Rate: 41.5 cps, Current: 9, -24
[23:19:06 INFO]: [Chunky] Task running for world. Processed: 3230 chunks (5.56%), ETA: 0:22:12, Rate: 41.2 cps, Current: 12, -20
[23:19:07 INFO]: [Chunky] Task running for world. Processed: 3285 chunks (5.66%), ETA: 0:21:51, Rate: 41.8 cps, Current: 4, -23
[23:19:08 INFO]: [Chunky] Task running for world. Processed: 3325 chunks (5.72%), ETA: 0:21:29, Rate: 42.5 cps, Current: 7, -16
[23:19:09 INFO]: [Chunky] Task running for world. Processed: 3362 chunks (5.79%), ETA: 0:21:18, Rate: 42.8 cps, Current: 5, -11
[23:19:10 INFO]: [Chunky] Task running for world. Processed: 3398 chunks (5.85%), ETA: 0:21:13, Rate: 42.9 cps, Current: 1, -5
[23:19:11 INFO]: [Chunky] Task running for world. Processed: 3477 chunks (5.99%), ETA: 0:20:47, Rate: 43.8 cps, Current: 10, -3
[23:19:12 INFO]: [Chunky] Task running for world. Processed: 3542 chunks (6.10%), ETA: 0:20:11, Rate: 45.0 cps, Current: 12, -11
[23:19:14 INFO]: [Chunky] Task running for world. Processed: 3587 chunks (6.18%), ETA: 0:20:16, Rate: 44.8 cps, Current: 16, -14
[23:19:15 INFO]: [Chunky] Task running for world. Processed: 3627 chunks (6.24%), ETA: 0:20:09, Rate: 45.0 cps, Current: 19, -10
[23:19:16 INFO]: [Chunky] Task running for world. Processed: 3708 chunks (6.38%), ETA: 0:19:24, Rate: 46.7 cps, Current: 23, -2
[23:19:17 INFO]: [Chunky] Task running for world. Processed: 3811 chunks (6.56%), ETA: 0:18:37, Rate: 48.6 cps, Current: 24, -16
